"Row.names","baseMean","log2FoldChange","pvalue","padj","M10","M2","M4","M5","M6","M7","M8","M9","MC10","MC2","MC4","MC5","MC6","MC7","MC8","MC9"
"ENSG00000020577.13_SAMD4A",164.769918118135,-1.139013425056,4.5289826893977e-06,0.000459770920992911,133.115571519988,87.1700398710655,69.2391326078124,146.486310741328,116.238235953101,70.1018779309965,126.243391438693,74.0222640888293,237.424414947661,275.891904624477,201.34229362429,302.037031504883,288.175908990642,110.292208811812,144.240784333629,254.297318900947
"ENSG00000023909.9_GCLM",954.829305288467,-1.14699405480614,9.88959127639874e-07,0.000128574740967748,513.301711391468,621.660021185757,544.881869652785,332.839149089474,445.913922406294,995.262187994016,811.564659248739,487.606977728003,1241.44800019243,1777.11853380026,1381.89027755251,802.555540855833,1060.26985383349,1645.03633482024,1647.71406921263,968.205775651556
"ENSG00000025772.7_TOMM34",3759.30547764735,0.359248382188708,0.00122561555097835,0.034789627997961,4431.13500953656,4530.54812487775,3779.0517884206,4453.92554937558,4844.92992097625,3586.26449204887,4551.52513062001,3621.21615748844,3327.96595189349,3608.73423394609,2607.54773710146,3506.86567650848,3410.98780327288,2668.82220531632,3712.35770482027,3507.01015615445
"ENSG00000027847.13_B4GALT7",911.746858627927,0.515758235803094,0.00112297780721476,0.0327119563217676,1064.9245721599,1245.61399078917,1064.67709705636,1477.84290709923,1202.46450985967,769.275870979619,818.327698075812,939.965258270849,878.269128175035,859.181888166966,616.129423112582,915.819427670164,747.626178985155,587.601993839199,672.77270941014,727.457084396971
"ENSG00000028528.14_SNX1",3004.67687204926,0.419720645243925,0.000357188365007978,0.0145654592551146,3448.90344392695,3861.86216112997,2893.99504986857,3626.92688367137,4508.23985821555,2602.99341475358,3544.95951852401,3021.98830534078,2565.39092422261,2690.7975883128,2479.92092802814,2525.24532411761,3003.19170564461,2379.69460707519,2520.52874229715,2400.19149765935
"ENSG00000040199.18_PHLPP2",166.229135573559,-1.21615252602494,8.1015328432733e-07,0.000109915843257756,155.301500106652,90.610962497555,110.381225896513,39.8665276068173,110.225913403803,137.43657646998,90.1738510276377,65.7975680789594,285.71412646244,300.585933124816,254.15338703394,197.40277416212,173.086788104442,187.559066962459,276.900191822953,184.469776415851
"ENSG00000040531.14_CTNS",548.559942681375,0.865714138655236,0.000457604543933094,0.0172546627643551,824.913162904166,942.812799658104,738.550747816666,875.209350251988,575.178857216209,467.6533172502,870.177662416704,371.286277016985,414.486690501849,466.631986833991,421.388516164498,509.148138822517,293.613190292352,187.559066962459,536.954744599642,281.394574193671
"ENSG00000047346.12_FAM214A",350.458605723473,0.684735314196842,3.26938621548075e-05,0.00229283476763933,442.710120433898,467.965477202562,334.154074759442,494.159516614735,485.99607273495,452.895027159464,261.504167980149,518.155848621805,286.720162118998,339.755771435698,260.754773710146,303.115735188829,251.021153428955,288.504478417338,197.936258793594,221.989052975007
"ENSG00000047634.14_SCML1",133.089071275425,-1.62344052104455,1.36405719762836e-09,4.21319539105763e-07,83.7014578496892,35.5562004737241,57.1975443281929,51.919198743762,37.0759890540065,91.3169199364296,96.9368898547105,68.1474812246365,265.593413331282,163.491499036727,213.444835864002,88.4537020835729,174.899215205012,249.871049342014,260.05455277669,191.765191302353
"ENSG00000048028.11_USP28",521.653055327401,-0.566523658638611,0.00110309810056544,0.0322206742976026,316.653708009668,315.417907428198,523.80909016345,418.134975597083,541.109029436852,425.223233239334,499.337700065544,324.288014103443,463.782437673186,491.32601533433,622.730809788788,562.004619335872,734.939189281165,724.688355074219,824.38346082651,558.620339880769
"ENSG00000053770.11_AP5M1",935.495241472425,-0.459149137211412,1.40904617946428e-05,0.00116222291973198,746.253961551446,855.642759787038,760.626992995968,796.403423587349,707.449953300772,720.389035054056,692.08430663712,1026.9120446609,1011.06583484068,1185.31336801627,1081.52718378512,1094.8842392052,1209.79508963052,1167.72654979285,971.782802481314,940.066318232189
"ENSG00000054690.13_PLEKHH1",96.5486507265514,-0.862795231011333,0.000770106713885966,0.0245167525558828,63.5324318618123,71.1124009474482,128.443608315942,53.7734558417535,72.1478705915802,26.7494007894592,67.6303882707283,64.6226115061208,102.615636968904,120.915587829246,188.139520271878,111.106479446439,144.994168045606,92.2217339217407,122.130883085409,114.642233930755
"ENSG00000056586.15_RC3H2",1384.55993339626,-0.539180149085474,7.10305035355846e-09,1.87481785422924e-06,1185.93872808716,1219.23358398609,1104.81572465509,1142.22237236276,1187.43370348642,1022.93398191415,1032.49059426645,1136.18300593489,1443.66116716057,1786.4852342659,1843.98734488694,1823.00922586876,1758.96050110326,1669.96112777206,1384.50095911476,1411.14167947493
"ENSG00000062485.18_CS",3809.70608163643,-0.606220880108966,0.00020197162957743,0.00967664074777412,3430.75132053786,2609.36632508782,3760.98940600117,2962.17571404142,2561.2494060011,2477.54794898232,4257.33294164235,2106.69713509954,5314.88637359531,4862.16905989433,4582.46258439983,4452.88880732914,4373.38659367559,3487.60165378367,5807.53406119927,3908.25797491209
"ENSG00000062716.10_VMP1",3052.74187850456,0.407627296378226,4.94001697696159e-05,0.00315921702442958,3766.56560323601,3881.36072268008,3421.81800279189,3318.19307685579,2957.06064049657,3524.46415229391,3134.66849634826,3845.63286290061,2914.4852970482,3167.64779383658,2635.05351491899,2659.00458092692,2224.75426594976,2462.56954364,2672.13949371352,2258.45200843587
"ENSG00000064652.10_SNX24",685.259392841189,-0.47292410931437,0.00190622730830017,0.0473847634153999,701.882104378117,613.631201723948,440.521437896082,425.552003989049,437.897492340563,567.271775362669,692.08430663712,713.198639713006,911.468304841445,900.906281150297,891.187201287842,840.310169793943,742.188897683445,621.873584147954,709.622544823841,754.554339689695
"ENSG00000065243.18_PKN2",946.760202853796,-0.464190292369626,0.000640181074288829,0.0217646572727188,827.938516802348,628.541866438736,895.09139545172,685.147997707859,873.790877164693,937.151420761742,814.946178662276,703.798987130298,1087.52454473908,1227.0377609996,1314.77617967774,1006.43053712163,1015.86538986953,1354.66249693152,985.469884206403,789.989211995565
"ENSG00000065491.8_TBC1D22B",331.930545227929,-0.820950630919292,9.90388784915342e-06,0.000898592124413501,198.664905980588,192.691667083408,210.727794893342,266.08589356178,237.486740697285,368.034859137731,305.463920356123,139.819832167789,360.160765047723,467.483505058141,453.295218432828,460.606473044947,376.984836918575,510.335135688552,427.458090798931,335.589084779119
"ENSG00000067365.14_METTL22",483.433911807881,0.494149418851276,0.00124686598022545,0.0350041786791881,639.358123815698,683.596628462567,542.874938272848,713.888982726727,414.850255901586,497.169897431672,568.095261474118,462.932889698393,508.048006561733,451.304658799298,312.465636007095,444.425917785757,316.268529049478,348.947101325505,420.088123716191,410.627637897431
"ENSG00000067829.18_IDH3G",2274.22376474433,0.326171860598473,0.00138688434473424,0.0377737336444783,2892.23832666155,2573.81012461409,2001.91405148675,2564.43756652224,2568.26378230861,2277.38863962671,2713.10574279405,2651.87698489663,1958.75142331821,1973.81924357882,1606.33742454352,1942.74533478677,1985.51388867452,2112.99932249069,2220.46579678558,2343.91258282061
"ENSG00000068831.18_RASGRP2",14.0610480663631,-1.325176969866,0.00144274393650743,0.0389299511640863,5.04225649696923,5.73487104414905,17.058916729461,6.48989984297025,9.01848382394753,2.76717939201302,11.2717313784547,7.04973943703136,8.04828525246309,25.5455467244886,25.3053155921239,30.2037031504883,14.4994168045606,28.6635118945951,13.6870817250889,14.5908297730052
"ENSG00000069869.15_NEDD4",1060.49689880809,-0.975617002753912,0.000132046351824733,0.00694535104869441,974.163955214455,1059.80416895874,387.337756327762,875.209350251988,485.99607273495,786.801340462368,654.887593088219,495.831673737873,1854.12371503618,1780.52460669685,837.275876765491,2082.97681369975,1126.4234430043,1545.96028283675,1113.91788193416,906.715850179606
"ENSG00000069943.9_PIGB",431.321376824864,-0.477672301430012,0.000288468022658416,0.0125379948650665,298.501584620578,378.501488913837,342.181800279189,306.879549717593,322.661310145678,412.30972940994,385.493213143151,440.60871481446,474.848829895322,571.368728404395,465.39776067254,521.013879345924,501.136093307625,631.220381504888,477.995007937721,371.023957084988
"ENSG00000070061.14_IKBKAP",1551.19810139767,-0.669328643695604,2.50436163612731e-05,0.00191400470608252,1049.79780266899,1088.47852417949,1356.68561283714,1333.21085345589,1429.93071297479,1508.1127686471,1197.05787239189,616.852200740244,2126.75937796337,1955.93736087168,1655.84782461506,1964.31940846569,1783.42826696095,2023.89318768793,1943.56560496263,1785.29224293984
"ENSG00000070366.13_SMG6",474.701596686996,-0.799731187872164,0.00028534394708146,0.0124394536930377,346.907246991483,543.66577498533,411.420932887001,279.065693247721,391.803019462609,270.261187286605,341.533460767178,186.818095081331,398.390119996923,951.997374599274,693.145601001655,542.587953024844,637.068125850381,476.686665203592,552.747531205514,571.126765400487
"ENSG00000070770.8_CSNK2A2",1093.66557969967,-0.620064364619612,2.95898462914018e-05,0.00211603841680926,876.344179173252,670.979912165439,972.358253579279,934.545577387716,640.312351500274,1088.42389419179,783.385330802603,930.56560568814,1256.5385350408,1177.64970399892,1674.55175353098,1496.16200963312,1374.7259557824,1499.84941587588,960.201425637008,1162.0553712072
"ENSG00000072506.12_HSD17B10",2038.87208945041,0.593062418699661,0.000495155570006151,0.0181519530549982,3631.43312911724,2098.96280215855,2165.47895895158,2310.40434409741,2467.05635272876,1758.08130705894,2423.42224636776,2761.14794617062,2104.6265935191,1670.67875578155,1404.99513091923,1429.28238122847,1533.31332708228,1077.99729516629,1937.24849032028,1847.82437053844
"ENSG00000072609.17_CHFR",1139.90847358513,0.597492946147082,5.86646866544487e-05,0.00364762658177735,1357.37544898412,1672.28839647386,1580.45846170007,1213.61127063544,1220.50147750756,1130.85397820265,1238.76327849217,1566.2171115938,859.154450700435,1069.50688953192,991.308232543637,805.791651907671,716.814918275464,649.913976218754,954.93716343505,1211.03887115943
"ENSG00000073417.14_PDE8A",745.10043400835,-0.555139014941191,0.000750927613860118,0.0241680757520973,697.848299180541,448.466915652456,687.373997628283,479.325459830803,520.065900514307,704.708351832649,847.634199659795,441.783671387299,829.979416660256,727.196563423775,994.60892588174,814.421281379239,833.716466262234,897.292546265585,1165.50765151334,831.677297061294
"ENSG00000075785.12_RAB7A",9079.78324613255,0.712372630846996,0.000171681523749678,0.00842175420140165,13360.9712656691,11524.7968503219,10184.1732874882,12493.9843262667,12135.8730657587,6133.91431896219,10182.882127296,14198.1752261812,6685.10693782716,6326.78040543167,6998.57010789131,9263.90723772835,7390.17150257447,3943.72536480201,6205.51228366724,8247.98763025448
"ENSG00000075975.15_MKRN2",1632.6411775632,-0.454175131766613,0.000319870577380077,0.0135380792181533,1224.25987746413,1604.6169181529,1351.66828438729,1587.24407588072,1272.60827293482,1175.12884847486,1068.56013467751,1737.76077122823,1865.19010725832,2044.49525618324,1686.65429577069,2202.71292261776,1713.649823589,1563.40763790302,1993.04966966103,2031.25194482765
"ENSG00000077274.8_CAPN6",7.52896181894721,-2.97294510280067,0.000916362735078902,0.0282461560751195,2.01690259878769,0,6.02079413980977,0,0,0,5.63586568922736,0,4.02414262623155,36.6152836384336,20.9043911413197,4.31481473578405,4.53106775142518,4.98495859036436,14.7399341654804,16.6752340262916
"ENSG00000077713.18_SLC25A43",638.210089375626,-0.743784317909052,0.00157454363359897,0.0414839381650748,508.259454894498,472.553374037882,450.556094795765,417.207847048088,274.562729751291,660.43348156044,738.298405288784,296.089056355317,577.464466864227,1046.51589747988,945.098525810193,826.287021902645,467.606191947079,904.769984151132,1012.84404765658,612.814850466216
"ENSG00000078618.19_NRD1",4301.19967922019,-0.417823062381586,9.91966039015483e-07,0.000128574740967748,3700.00781747602,3657.70075195826,3658.63590562441,3817.9153647645,3944.08359233972,3854.68089307413,3301.49012074939,3527.21963166136,4659.95716117613,5329.65256495247,4831.11481587026,5601.70823073164,5231.57082579552,5247.29203618229,4507.26129731582,3948.90385785118
"ENSG00000079739.15_PGM1",2911.71540261249,0.699216050339271,1.31617271130248e-05,0.00111736135964784,3062.66659625911,3734.54802394986,3542.23388558808,4420.54892161174,4261.73463369431,4188.58720637704,2837.09478795705,2783.47212105455,1706.23647352218,1667.27268288495,2285.18002108006,2146.62033105256,2701.42259339969,2800.30048813718,1787.74344378469,2661.7842314468
"ENSG00000080546.13_SESN1",1282.87442431844,1.60957646481608,9.35199751553167e-06,0.000853855018446373,765.414536239929,2794.02917270942,1612.56936377905,2617.283893815,2828.79775944487,2747.80913626893,814.946178662276,1280.70266439403,313.883124846061,535.60496299011,696.446294339758,393.726844640294,629.8184174481,1605.15666609733,388.502550504447,501.299222915391
"ENSG00000081014.10_AP4E1",451.163904743619,-0.839129351754844,8.26982796682331e-07,0.000111160270920717,310.603000213305,275.273810119154,462.597683075384,291.118364384665,402.825610802989,348.66460339364,284.047630737059,212.66713968378,644.868855853605,627.568931198269,635.933583141201,579.263878279008,595.382302537269,674.838769170576,475.889303056938,397.079010251069
"ENSG00000081181.7_ARG2",276.957512936983,-1.74111099009039,5.20203940141335e-05,0.00331219324518937,113.954996831505,58.4956846503203,80.2772551974637,36.1580134108343,65.1334942840655,261.037255979895,334.770421940105,70.4973943703136,593.561037369153,310.804151814611,342.171876050023,248.101847307583,227.459601121544,412.505323352651,897.03027921352,379.361574098134
"ENSG00000084072.16_PPIE",1661.5518186414,0.373830185677951,0.000407641574722529,0.0159732804598457,1792.01795902286,1745.69474583897,1885.51203145043,1797.70225650276,1586.25109925655,1858.62215830208,1930.84758512929,2408.66097431905,1446.67927413024,1320.70476565606,1230.05838399976,1440.06941806793,1363.85139317898,1422.58255772523,1617.18134844128,1738.3931472409
"ENSG00000085788.13_DDHD2",1240.2478568017,-1.55514032904792,1.178837051052e-26,5.70439249004061e-23,795.668075221744,589.544743338522,631.179918990058,473.762688536828,550.127513260799,762.819119064922,716.88211566972,518.155848621805,1910.46171180343,2293.99009585907,1520.51939775284,2130.43977579337,1474.40944631375,1876.83690927218,2001.47248918416,1597.69586014406
"ENSG00000086015.20_MAST2",939.432309235629,-0.846715054278412,0.00013557855280045,0.00705445824732664,619.189097827821,794.853126719058,525.816021543387,817.727380214252,501.026879108196,1128.08679881064,625.581091504237,358.361754715761,1172.03153988994,1816.28837211114,835.075414540089,1179.02312655299,1323.97799696644,1068.02737798556,1246.57728942348,1019.27367985707
"ENSG00000087076.8_HSD17B14",183.447954600794,2.12347022867115,1.90330305667315e-13,1.38151252368621e-10,216.817029369677,418.645586222881,591.041291391326,299.462521325627,296.607912432052,158.651618475413,173.584663228203,231.466444849196,39.2353906057576,63.8638668112214,111.123342382805,76.5879615601668,63.4349485199526,47.980226432257,74.7525232677934,71.9119467383825
"ENSG00000087086.13_FTL",109094.899852077,0.728345997505948,1.33491866402747e-05,0.00112668687474923,141368.736954227,127193.704888182,127857.584353,163681.763939553,139962.860732633,92988.2962892055,128462.795347111,166986.003088389,88681.0370899211,65385.5298777768,72804.4931896532,131853.187399773,79126.9423566882,68305.7719646439,83030.049154151,67829.641008321
"ENSG00000087088.19_BAX",1179.50322496674,0.846873187924878,0.000272866416099133,0.0120401269377237,902.563912957492,1268.55347496577,1401.84156888571,1788.4309710128,1691.46674386927,1057.06252774897,1043.76232564491,2974.99004242724,676.0559612069,996.276322255055,952.8001435991,933.0786866133,1042.14558282779,623.119823795545,758.053757081848,761.849754576198
"ENSG00000087253.11_LPCAT2",1118.418062468,-0.82279092424792,1.31354351925176e-06,0.000158905927241482,898.530107759917,1058.65719474991,872.011684582449,666.605426727944,739.515673563697,987.883042948648,680.812575258665,559.279328671155,1633.80190625001,1749.01843240332,1662.44921129127,1032.31942553633,1467.15973791147,1628.83521940156,1172.87761859608,1084.9324138356
"ENSG00000087448.9_KLHL42",542.666495088867,-0.603936490063866,0.00150706557196209,0.040291106644887,461.870695122381,479.435219290861,527.822952923324,407.93656155813,341.70033155179,239.822213974462,518.499643408917,468.807672562586,624.748142722448,842.151523683973,684.343752100047,532.87961986933,667.879386560072,392.565488991194,801.220707137898,690.980009964458
"ENSG00000088543.14_C3orf18",69.8301988303334,-1.01008166194887,0.000459407361166401,0.0172777633731934,64.5408831612061,55.0547620238309,19.0658481093976,58.4090985867322,49.1006341526032,44.2748702722083,49.5956180652007,30.5488708938026,113.682029191041,72.3790490527176,52.8110934096499,140.231478912981,146.806595146176,86.6136555075808,75.8053757081848,58.3633190920206
"ENSG00000089177.17_KIF16B",507.761572303771,-0.725938794315933,0.0018208326678527,0.0457318820747711,374.135432075117,367.031746825539,342.181800279189,353.235977167381,389.798911946176,714.85467627003,320.117171148114,199.742617382555,583.500680803574,806.387758269689,496.204231828169,583.578693014792,610.787932892115,950.880851112002,614.86582518861,416.88085065729
"ENSG00000090060.17_PAPOLA",3565.5318926321,-0.398604330801948,5.85515912690006e-05,0.00364762658177735,2886.18761886519,2576.10407303175,3403.75562037246,3172.63389466346,3488.14913235126,2733.97323930886,3061.4022423883,3285.17857765662,4309.85675269399,4198.83636328177,4341.5119707183,4148.69436845636,4485.75707391093,3432.14398946586,4187.19415543682,3337.13120951161
"ENSG00000090487.10_SPG21",1829.21109823547,0.425010649437712,0.000239566952958433,0.0109021738435661,2096.57025143981,2240.04062984462,2183.54134137101,2135.17704833721,2059.22047313468,1802.35617733115,1895.90521785608,2359.31279825983,1698.18818826971,1278.98037267273,1425.89952206055,1453.01386227528,1553.25002518855,1305.43603085167,1689.82816682829,2090.65746604631
"ENSG00000090581.9_GNPTG",916.963414377167,0.749288396346384,7.10427052902092e-15,7.36662109069977e-12,1176.86266639262,1239.87911974502,1247.30785263059,995.736061621436,1299.66372440666,997.106974255358,1032.49059426645,1211.38022659656,685.110282115921,706.760126044184,769.061547778027,716.259246140152,630.724630998385,740.889470492904,586.438809298041,635.743297252367
"ENSG00000090615.12_GOLGA3",700.003371723613,-0.59907349677622,2.80515517120498e-05,0.00204621804001143,600.028523139338,543.66577498533,556.923457932404,428.333389636036,429.881062274832,564.504595970656,538.788759890135,793.095686666029,798.792311306962,985.20658534111,771.262010003429,1063.60183237077,783.874720996557,851.181679304715,777.005101008894,713.908456750609
"ENSG00000091409.14_ITGA6",9234.59227615343,-0.400648830709756,0.00142099690071544,0.0384145475003463,9099.25607443067,6579.04406184779,8341.81028070644,8202.3062729654,9245.95002706264,6679.97105231943,8582.29627155542,6951.04308491293,11793.7560018281,9827.37182491076,11025.4159803771,11364.1433103712,11497.1313124663,7211.36572078585,11433.9775026512,9918.63763926357
"ENSG00000091844.7_RGS17",40.4753637471409,1.62568866110445,0.000429890701975214,0.0165098500544291,18.1521233890892,75.7002977827674,29.1005050090806,86.2229550566047,34.0698277793573,79.3258092377065,38.323886686746,129.245223012242,8.04828525246309,15.3273280346931,4.40092445080416,23.7314810468123,16.3118439051307,46.7339867846659,17.8984914866547,25.0128510394374
"ENSG00000091947.9_TMEM101",477.744046814651,-0.639903233495709,0.000410290427608844,0.016011253058058,410.439678853295,299.36026850458,492.701653774433,242.907679836887,273.560675993075,496.247504301001,400.146463935142,373.636190162662,576.458431207669,613.944639611875,495.104000715468,582.499989330846,514.729296561901,843.081121595373,558.011793407472,471.075361242738
"ENSG00000092439.13_TRPM7",770.304509172636,-0.65636442732919,0.000754159834380388,0.0241680757520973,452.794633427837,619.366072768097,679.346272108536,539.588815515526,592.213771105887,989.72782920999,455.37794768957,455.883150261362,791.750061711057,894.94565358125,1081.52718378512,864.041650840755,812.873554605678,1421.33631807764,959.148573196616,714.950658877253
"ENSG00000094916.13_CBX5",2072.76938148901,-0.710744101130377,0.000650773446298319,0.0219194387933009,1094.16965984232,1166.47277037992,1487.13615253301,1653.99733140842,1624.32914206877,2629.74281554304,1484.48702254249,1438.1468451544,1983.90231473215,2586.06084674239,1912.20167387441,2198.39810788197,2919.82005901839,3949.95656303996,3151.18735409163,1884.30144497095
"ENSG00000095906.16_NUBP2",2414.28392341394,0.356277876990503,0.000664167185701602,0.0221648621490348,2775.25797593186,2609.36632508782,2351.12011159572,2938.07037176753,2839.82035078525,2338.266586251,2593.62539018243,3241.70518446159,2164.98873291257,2012.13756366555,1806.57948705511,1912.54163163628,1990.04495642594,2068.75781500121,2405.76782629448,2580.49246556863
"ENSG00000099219.13_ERMP1",876.43242044055,-0.939398149387249,9.34895866808181e-05,0.00525801547970082,737.177899856901,681.302680044907,887.063669931973,364.36151975533,828.698458044956,413.232122540611,513.990950857535,380.685929599694,1125.75389968828,1039.70375168669,1658.04828684047,769.115726653506,1211.60751673109,1605.77978592112,1056.01099771263,750.385531183122
"ENSG00000099622.13_CIRBP",1525.34586472756,0.960741408697728,1.18460027220261e-05,0.00102975102703984,1797.06021551983,1697.52182906812,1723.95405536553,1749.49157195498,1855.80356021676,3409.16501096004,1937.61062395637,1952.77782405769,851.106165447972,653.114477922758,688.744676550851,1001.0370187019,909.838404486177,1759.69038239862,1203.41033936743,1215.207679666
"ENSG00000099785.10_MARCH2",580.780778558633,-0.577301475027512,0.00039561361983973,0.0156063122804711,568.766532858129,454.201786696605,316.091692340013,518.264858888624,426.874901000183,404.008191233901,486.938795549244,553.404545806962,607.645536560963,843.003041908123,621.630578676087,899.638872410974,623.474922596105,512.827614983734,594.861628821173,860.858956607304
"ENSG00000099875.14_MKNK2",2912.2429323806,-1.1536906610373,2.8220913119299e-06,0.000312735111261728,1549.98964716834,1349.98864379269,1543.33023117124,2780.45851843825,2378.87562200571,1448.15721515348,1646.79995439223,1750.68529352946,2133.80162755928,2596.27906543219,4163.27453046073,6361.11562422963,6115.12903732343,2976.02027844753,3096.43902719127,4705.54260179416
"ENSG00000099899.14_TRMT2A",1074.76621576746,0.479843307536243,0.000240850382531291,0.0109177903919214,1128.45700402171,1062.0981173764,1526.27131444178,1346.19065314183,1365.79927244894,1221.24850500841,996.421053855397,1366.47449421125,764.587098983994,812.348385838737,956.100836937203,792.847207700318,842.778601765084,782.638498687205,1093.91368556672,1138.0847222944
"ENSG00000100078.3_PLA2G3",17.6045579026468,-2.64232822718879,0.000451249099523523,0.0171038725268485,8.06761039515077,0,0,1.8542570979915,5.01026879108196,3.68957252268403,19.161943343373,1.17495657283856,53.319889797568,19.5849191554412,19.8041600286187,3.23611105183803,23.5615523074109,8.72367753313764,87.3867525524908,27.0972552927239
"ENSG00000100246.12_DNAL4",306.829426988026,-1.04581126748258,2.99777714108758e-08,6.59374708441945e-06,183.53813648968,131.902034015428,159.551044704959,183.571452701159,200.410751643278,284.09708424667,208.527030501412,250.265750014613,273.641698583745,464.928950385692,334.470258261116,569.555545123494,458.544056444228,424.344600004766,335.859928484874,446.0625102033
"ENSG00000100296.13_THOC5",826.476022256247,0.481988366913556,0.00114177702297852,0.0330841857137309,938.868159735671,955.429515955232,1229.24547021116,895.606178329894,877.799092197559,1005.4085124314,1150.84377374023,652.100897925401,812.876810498772,704.205571371735,716.250454368377,521.013879345924,643.411620702376,621.250464324159,885.448902369214,613.85705259286
"ENSG00000100304.12_TTLL12",4154.1788013957,-0.511783216474583,0.000274772933167635,0.0120788010402261,3893.63046695964,2885.7871094158,4338.98564342291,3449.84533081319,3168.49398348023,3090.93938087854,3798.57347453924,2771.72255532617,5839.03095066197,4196.28180860932,4586.86350885063,4296.47677315696,4937.05142195288,3580.4465075292,5840.17248685141,5792.55941988305
"ENSG00000100324.13_TAB1",220.177983006031,-1.82332888608774,1.48179217505786e-36,2.1511177005315e-32,79.6676526521138,102.080704585853,68.2356669178441,114.036811526477,106.217698370938,126.367858901928,83.4108122005649,95.1714823999234,314.889160502618,367.855872832636,310.265173781693,364.601845173752,295.425617392922,348.32398150171,420.088123716191,326.209265639329
